label,text
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,2/22/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
ham,"Sayın Öğrencilerimiz, 08/08/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,ÖNEMLİ: Öğrenci hesabınız aktivasyon gerekiyor!
ham,"Sevgili öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ACIL! Kimlik için son 48 saat!
ham,Sanat Bursu bursu başvuruları 02/07/2024 tarihinde başlayacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,8/12/2024 tarihli Öğrenci Temsilciliği toplantısı Kongre Merkezi yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 3/15/2024 tarihli seminer hakkında bilgilendirme."
ham,01/04/2024 tarihli Yönetim Kurulu toplantısı B Blok yapılacaktır.
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
ham,Eğitim bölümü konferans tarihi 2/28/2024 olarak güncellenmiştir.
ham,11/28/2024 tarihli Bütünleme sınavı B Blok yapılacaktır.
ham,Öğrenci kulübü workshop etkinliği 08/05/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Sanat Bursu bursu başvuruları 12/23/2024 tarihinde başlayacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %60 indirim!
ham,6/13/2024 tarihli Yönetim Kurulu toplantısı C Blok yapılacaktır.
spam,ACIL! Transkript için son 24 saat!
spam,ACIL! Öğrenci Belgesi için son 72 saat!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
ham,Öğrenci kulübü seminer etkinliği 8/14/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,ACIL! Kimlik için son 72 saat!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ACIL! Transkript için son 24 saat!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
ham,08/01/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
spam,ACIL! Diploma için son 48 saat!
ham,2/21/2024 tarihli Senato toplantısı Kongre Merkezi yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,ÖNEMLİ: E-posta hesabınız doğrulama gerekiyor!
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
ham,05/05/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
ham,Eğitim Fakültesi 12/4/2024 tarihli ders programı güncellenmiştir.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,01/02/2024 tarihli Bütünleme sınavı Çağış Kampüsü yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %90 indirim!
ham,6/21/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Kimlik için son 48 saat!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Sevgili öğrenciler, 11/15/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,TÜBİTAK Bursu bursu başvuruları 10/28/2024 tarihinde başlayacaktır.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,1/15/2024 tarihli Bölüm Kurulu toplantısı C Blok yapılacaktır.
ham,11/28/2024 tarihli Bütünleme sınavı B Blok yapılacaktır.
ham,Mimarlık bölümü teknik gezi tarihi 6/24/2024 olarak güncellenmiştir.
ham,Tıp Fakültesi 2/27/2024 tarihli ders programı güncellenmiştir.
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,Günde 8000 TL kazanç! Öğrenciler için part-time iş!
ham,"Sayın Sevgili öğrenciler, 11/24/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,BAUN Elektrik-Elektronik semineri 06/07/2024 tarihinde A Blok gerçekleşecektir.
ham,"Öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,ACIL! Öğrenci Belgesi için son 48 saat!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %40 indirim!
ham,"Değerli öğrencilerimiz, B Blok teknik gezi ertelenmiştir."
ham,3/22/2024 tarihli Yönetim Kurulu toplantısı Çağış Kampüsü yapılacaktır.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
ham,1/24/2024 tarihli Senato toplantısı C Blok yapılacaktır.
ham,8/12/2024 tarihli Quiz sınavı Çağış Kampüsü yapılacaktır.
ham,12/1/2024 tarihli Fakülte Kurulu toplantısı A Blok yapılacaktır.
ham,11/20/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
ham,"Öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,Mühendislik Fakültesi 04/04/2024 tarihli ders programı güncellenmiştir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
ham,Spor Bursu bursu başvuruları 1/16/2024 tarihinde başlayacaktır.
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
ham,Öğrenci kulübü oryantasyon etkinliği 5/11/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,12/4/2024 tarihli Ödev Sunumu sınavı C Blok yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 10/6/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,11/20/2024 tarihli Quiz sınavı A Blok yapılacaktır.
ham,Sanat Bursu bursu başvuruları 9/25/2024 tarihinde başlayacaktır.
spam,ÖNEMLİ: Öğrenci hesabınız yenileme gerekiyor!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Transkript için son 48 saat!
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Kimlik için son 72 saat!
spam,ACIL! Diploma için son 24 saat!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %20 indirim!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,"Sayın Değerli öğrenciler, 7/18/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %80 indirim!
ham,09/05/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
ham,Mühendislik bölümü oryantasyon tarihi 12/13/2024 olarak güncellenmiştir.
ham,Eğitim Fakültesi 03/02/2024 tarihli ders programı güncellenmiştir.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü oryantasyon etkinliği 3/16/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,Başarı Bursu bursu başvuruları 11/9/2024 tarihinde başlayacaktır.
ham,10/2/2024 tarihli Yönetim Kurulu toplantısı Merkez Kampüs yapılacaktır.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,3/10/2024 tarihli Vize sınavı Kongre Merkezi yapılacaktır.
spam,ACIL! Burs Belgesi için son 24 saat!
ham,Öğrenci kulübü oryantasyon etkinliği 03/03/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü teknik gezi ertelenmiştir."
ham,"Sayın Öğrencilerimiz, 9/25/2024 tarihli workshop hakkında bilgilendirme."
ham,Tıp bölümü konferans tarihi 12/20/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Kütüphane hesabınız doğrulama gerekiyor!
spam,BAUN öğrencilerine özel Telefon kampanyası! %70 indirim!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
ham,Öğrenci kulübü mezuniyet töreni etkinliği 12/17/2024 tarihinde A Blok gerçekleşecektir.
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
ham,Fen-Edebiyat bölümü konferans tarihi 07/03/2024 olarak güncellenmiştir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü workshop ertelenmiştir."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, B Blok workshop ertelenmiştir."
spam,DİKKAT! 8000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Telefon kampanyası! %50 indirim!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
ham,Fen-Edebiyat bölümü oryantasyon tarihi 1/25/2024 olarak güncellenmiştir.
ham,"Sayın öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,İhtiyaç Bursu bursu başvuruları 04/02/2024 tarihinde başlayacaktır.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Öğrencilerimiz, 08/05/2024 tarihli seminer hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
ham,İhtiyaç Bursu bursu başvuruları 02/03/2024 tarihinde başlayacaktır.
spam,ACIL! Diploma için son 72 saat!
ham,Fen-Edebiyat Fakültesi 02/08/2024 tarihli ders programı güncellenmiştir.
ham,Başarı Bursu bursu başvuruları 03/02/2024 tarihinde başlayacaktır.
spam,ACIL! Diploma için son 24 saat!
ham,İhtiyaç Bursu bursu başvuruları 5/26/2024 tarihinde başlayacaktır.
spam,ACIL! Öğrenci Belgesi için son 24 saat!
spam,ACIL! Burs Belgesi için son 72 saat!
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %60 indirim!
spam,ACIL! Transkript için son 48 saat!
ham,Öğrenci kulübü mezuniyet töreni etkinliği 8/26/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Sayın öğrencilerimiz, Matematik dersi ödevini teslim aldım, teşekkürler."
ham,8/25/2024 tarihli Final sınavı Kongre Merkezi yapılacaktır.
ham,BAUN Elektrik-Elektronik semineri 03/09/2024 tarihinde A Blok gerçekleşecektir.
ham,"Sevgili öğrenciler, Matematik dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,4/11/2024 tarihli Quiz sınavı A Blok yapılacaktır.
ham,BAUN Matematik semineri 10/20/2024 tarihinde B Blok gerçekleşecektir.
ham,"Değerli öğrencilerimiz, A Blok mezuniyet töreni ertelenmiştir."
spam,ACIL! Kimlik için son 48 saat!
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,06/07/2024 tarihli Quiz sınavı B Blok yapılacaktır.
ham,İhtiyaç Bursu bursu başvuruları 10/13/2024 tarihinde başlayacaktır.
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
spam,ACIL! Diploma için son 48 saat!
ham,BAUN İşletme semineri 4/10/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,"Sayın Öğrencilerimiz, 6/15/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
ham,İİBF bölümü oryantasyon tarihi 12/20/2024 olarak güncellenmiştir.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü mezuniyet töreni etkinliği 05/01/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,İhtiyaç Bursu bursu başvuruları 9/28/2024 tarihinde başlayacaktır.
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %50 indirim!
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,BAUN Makine Mühendisliği semineri 9/19/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
ham,Tıp bölümü teknik gezi tarihi 10/7/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,Mimarlık bölümü seminer tarihi 9/12/2024 olarak güncellenmiştir.
ham,03/03/2024 tarihli Bölüm Kurulu toplantısı B Blok yapılacaktır.
spam,ACIL! Kimlik için son 24 saat!
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü oryantasyon etkinliği 11/28/2024 tarihinde C Blok gerçekleşecektir.
ham,BAUN Bilgisayar Mühendisliği semineri 12/27/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,ACIL! Transkript için son 48 saat!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %60 indirim!
ham,"Değerli öğrencilerimiz, C Blok mezuniyet töreni ertelenmiştir."
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %40 indirim!
ham,"Değerli öğrencilerimiz, C Blok seminer ertelenmiştir."
ham,BAUN Elektrik-Elektronik semineri 2/22/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,BAUN Makine Mühendisliği semineri 3/28/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,3/25/2024 tarihli Vize sınavı Kongre Merkezi yapılacaktır.
ham,Mühendislik Fakültesi 12/10/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın öğrencilerimiz, Matematik dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
ham,İİBF bölümü mezuniyet töreni tarihi 1/16/2024 olarak güncellenmiştir.
ham,"Sayın Sayın öğrencilerimiz, 12/3/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,Öğrenci kulübü oryantasyon etkinliği 12/6/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,BAUN Elektrik-Elektronik semineri 7/16/2024 tarihinde C Blok gerçekleşecektir.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,Öğrenci kulübü konferans etkinliği 09/09/2024 tarihinde C Blok gerçekleşecektir.
ham,"Sayın Öğrencilerimiz, 12/3/2024 tarihli konferans hakkında bilgilendirme."
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %50 indirim!
ham,08/03/2024 tarihli Fakülte Kurulu toplantısı B Blok yapılacaktır.
ham,5/18/2024 tarihli Ödev Sunumu sınavı C Blok yapılacaktır.
ham,Öğrenci kulübü oryantasyon etkinliği 12/25/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,İİBF bölümü teknik gezi tarihi 04/04/2024 olarak güncellenmiştir.
ham,8/23/2024 tarihli Öğrenci Temsilciliği toplantısı Merkez Kampüs yapılacaktır.
ham,"Öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
ham,6/12/2024 tarihli Yönetim Kurulu toplantısı Kongre Merkezi yapılacaktır.
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,ACIL! Kimlik için son 24 saat!
spam,BAUN öğrencilerine özel Tablet kampanyası! %50 indirim!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,Tıp bölümü oryantasyon tarihi 11/5/2024 olarak güncellenmiştir.
ham,Başarı Bursu bursu başvuruları 3/10/2024 tarihinde başlayacaktır.
ham,Mühendislik Fakültesi 04/06/2024 tarihli ders programı güncellenmiştir.
ham,Mühendislik Fakültesi 03/06/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,BAUN Elektrik-Elektronik semineri 8/25/2024 tarihinde B Blok gerçekleşecektir.
ham,Öğrenci kulübü workshop etkinliği 07/05/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,Başarı Bursu bursu başvuruları 07/04/2024 tarihinde başlayacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Başarı Bursu bursu başvuruları 1/25/2024 tarihinde başlayacaktır.
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %80 indirim!
spam,ACIL! Diploma için son 72 saat!
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Eğitim Fakültesi 8/17/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,Mühendislik bölümü teknik gezi tarihi 6/27/2024 olarak güncellenmiştir.
ham,Öğrenci kulübü teknik gezi etkinliği 07/08/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,8/12/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
ham,Başarı Bursu bursu başvuruları 10/22/2024 tarihinde başlayacaktır.
ham,Tıp Fakültesi 04/03/2024 tarihli ders programı güncellenmiştir.
ham,10/4/2024 tarihli Senato toplantısı C Blok yapılacaktır.
ham,İİBF bölümü seminer tarihi 6/19/2024 olarak güncellenmiştir.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 8/25/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,Eğitim bölümü workshop tarihi 6/17/2024 olarak güncellenmiştir.
ham,BAUN Bilgisayar Mühendisliği semineri 01/04/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,ÖNEMLİ: Kütüphane hesabınız güncelleme gerekiyor!
spam,ÖNEMLİ: E-posta hesabınız yenileme gerekiyor!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %30 indirim!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Öğrenci kulübü seminer etkinliği 7/27/2024 tarihinde C Blok gerçekleşecektir.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,Sanat Bursu bursu başvuruları 1/15/2024 tarihinde başlayacaktır.
ham,Öğrenci kulübü konferans etkinliği 2/27/2024 tarihinde A Blok gerçekleşecektir.
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel %90 indirim fırsatı!
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
ham,BAUN Makine Mühendisliği semineri 07/02/2024 tarihinde C Blok gerçekleşecektir.
spam,ÖNEMLİ: OBS hesabınız yenileme gerekiyor!
ham,BAUN Elektrik-Elektronik semineri 07/02/2024 tarihinde A Blok gerçekleşecektir.
ham,"Sayın Sevgili öğrenciler, 03/02/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,"Değerli öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Diploma için son 48 saat!
ham,Öğrenci kulübü seminer etkinliği 12/25/2024 tarihinde B Blok gerçekleşecektir.
ham,"Değerli öğrencilerimiz, C Blok seminer ertelenmiştir."
ham,"Değerli öğrencilerimiz, C Blok seminer ertelenmiştir."
ham,Spor Bursu bursu başvuruları 10/17/2024 tarihinde başlayacaktır.
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,BAUN öğrencilerine özel %60 indirim fırsatı!
ham,BAUN İşletme semineri 2/18/2024 tarihinde A Blok gerçekleşecektir.
ham,BAUN Bilgisayar Mühendisliği semineri 6/10/2024 tarihinde B Blok gerçekleşecektir.
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel Tablet kampanyası! %50 indirim!
ham,12/8/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
spam,BAUN öğrencilerine özel %30 indirim fırsatı!
ham,"Değerli öğrencilerimiz, Çağış Kampüsü oryantasyon ertelenmiştir."
spam,ÖNEMLİ: OBS hesabınız doğrulama gerekiyor!
ham,Mühendislik bölümü teknik gezi tarihi 6/12/2024 olarak güncellenmiştir.
ham,"Değerli öğrencilerimiz, A Blok konferans ertelenmiştir."
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %70 indirim!
ham,"Değerli öğrencilerimiz, Kongre Merkezi konferans ertelenmiştir."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Öğrenci kulübü seminer etkinliği 8/17/2024 tarihinde C Blok gerçekleşecektir.
ham,İhtiyaç Bursu bursu başvuruları 11/7/2024 tarihinde başlayacaktır.
ham,BAUN Makine Mühendisliği semineri 11/12/2024 tarihinde A Blok gerçekleşecektir.
ham,"Sevgili öğrenciler, Algoritma dersi ödevini teslim aldım, teşekkürler."
ham,Sanat Bursu bursu başvuruları 01/02/2024 tarihinde başlayacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel %50 indirim fırsatı!
ham,02/04/2024 tarihli Senato toplantısı B Blok yapılacaktır.
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
ham,İhtiyaç Bursu bursu başvuruları 3/23/2024 tarihinde başlayacaktır.
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,Mimarlık Fakültesi 7/19/2024 tarihli ders programı güncellenmiştir.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,Fen-Edebiyat Fakültesi 1/14/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın öğrencilerimiz, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın öğrencilerimiz, Kimya dersi ödevini teslim aldım, teşekkürler."
ham,"Değerli öğrencilerimiz, Merkez Kampüs seminer ertelenmiştir."
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,ÖNEMLİ: OBS hesabınız aktivasyon gerekiyor!
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,01/09/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
ham,"Sevgili öğrenciler, Matematik dersi ödevini teslim aldım, teşekkürler."
ham,Öğrenci kulübü oryantasyon etkinliği 02/06/2024 tarihinde A Blok gerçekleşecektir.
ham,Öğrenci kulübü teknik gezi etkinliği 7/18/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,BAUN Elektrik-Elektronik semineri 12/5/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü konferans ertelenmiştir."
ham,11/16/2024 tarihli Ödev Sunumu sınavı B Blok yapılacaktır.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,TÜBİTAK Bursu bursu başvuruları 10/3/2024 tarihinde başlayacaktır.
ham,"Değerli öğrenciler, Fizik dersi ödevini teslim aldım, teşekkürler."
spam,BAUN öğrencilerine özel Telefon kampanyası! %60 indirim!
ham,"Değerli öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,"Sayın Öğrencilerimiz, 5/24/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,Tıp bölümü mezuniyet töreni tarihi 9/19/2024 olarak güncellenmiştir.
ham,Tıp bölümü mezuniyet töreni tarihi 04/01/2024 olarak güncellenmiştir.
ham,"Değerli öğrencilerimiz, Kongre Merkezi seminer ertelenmiştir."
ham,Mühendislik Fakültesi 4/19/2024 tarihli ders programı güncellenmiştir.
ham,04/09/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
ham,2/27/2024 tarihli Vize sınavı B Blok yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 08/03/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,BAUN Makine Mühendisliği semineri 08/03/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,BAUN Makine Mühendisliği semineri 2/15/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,"Değerli öğrencilerimiz, A Blok teknik gezi ertelenmiştir."
ham,İİBF bölümü workshop tarihi 5/17/2024 olarak güncellenmiştir.
spam,ACIL! Transkript için son 72 saat!
ham,Tıp Fakültesi 5/12/2024 tarihli ders programı güncellenmiştir.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,04/06/2024 tarihli Öğrenci Temsilciliği toplantısı Kongre Merkezi yapılacaktır.
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
ham,Sanat Bursu bursu başvuruları 12/26/2024 tarihinde başlayacaktır.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel %70 indirim fırsatı!
ham,Öğrenci kulübü oryantasyon etkinliği 11/15/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,ACIL! Kimlik için son 48 saat!
spam,BAUN öğrencilerine özel %20 indirim fırsatı!
